Problem Names,-2,-1,False,True,acc
gpt_generated/test/interview/2979/question.txt,0,1,1,0,0.00
gpt_generated/test/interview/1451/expert.txt,0,0,8,9,52.94
gpt_generated/test/interview/1451/question.txt,0,0,8,9,52.94
gpt_generated/test/interview/0613/expert.txt,0,0,10,30,75.00
gpt_generated/test/interview/0613/question.txt,0,0,10,30,75.00
gpt_generated/test/competition/3036/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3036/question.txt,0,4,0,0,0.00
gpt_generated/test/competition/3918/expert.txt,0,13,9,5,18.52
gpt_generated/test/competition/3918/question.txt,0,0,22,5,18.52
gpt_generated/test/interview/2940/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2940/question.txt,0,0,1,1,50.00
gpt_generated/test/competition/3887/expert.txt,0,31,0,0,0.00
gpt_generated/test/competition/3887/question.txt,0,0,29,2,6.45
gpt_generated/test/interview/2815/expert.txt,0,0,0,3,100.00
gpt_generated/test/interview/2815/question.txt,0,0,0,3,100.00
gpt_generated/test/interview/2953/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2953/question.txt,0,0,0,2,100.00
gpt_generated/test/competition/3766/expert.txt,0,54,0,0,0.00
gpt_generated/test/competition/3766/question.txt,0,0,44,10,18.52
gpt_generated/test/interview/2857/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2857/question.txt,0,0,2,1,33.33
gpt_generated/test/interview/2885/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2885/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2914/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2914/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2855/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2855/question.txt,0,0,3,0,0.00
gpt_generated/test/competition/3972/expert.txt,0,0,22,0,0.00
gpt_generated/test/competition/3972/question.txt,0,0,22,0,0.00
gpt_generated/test/interview/0615/expert.txt,0,28,12,0,0.00
gpt_generated/test/interview/0615/question.txt,0,28,12,0,0.00
gpt_generated/test/interview/2936/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2936/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2795/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2795/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2955/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2955/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2916/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2916/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2847/expert.txt,0,0,1,2,66.67
gpt_generated/test/interview/2847/question.txt,0,0,1,2,66.67
gpt_generated/test/competition/3947/expert.txt,0,0,22,1,4.35
gpt_generated/test/competition/3947/question.txt,0,2,19,2,8.70
gpt_generated/test/competition/3781/expert.txt,0,0,5,46,90.20
gpt_generated/test/competition/3781/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3869/expert.txt,0,0,34,0,0.00
gpt_generated/test/competition/3869/question.txt,0,0,34,0,0.00
gpt_generated/test/interview/2995/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2995/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3826/expert.txt,0,0,39,3,7.14
gpt_generated/test/competition/3826/question.txt,0,0,6,36,85.71
gpt_generated/test/competition/3830/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3830/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3802/expert.txt,0,0,45,1,2.17
gpt_generated/test/competition/3802/question.txt,0,0,42,4,8.70
gpt_generated/test/competition/3900/expert.txt,0,0,27,2,6.90
gpt_generated/test/competition/3900/question.txt,0,0,28,1,3.45
gpt_generated/test/competition/3819/expert.txt,0,12,28,2,4.76
gpt_generated/test/competition/3819/question.txt,0,0,36,6,14.29
gpt_generated/test/interview/2868/expert.txt,0,0,2,1,33.33
gpt_generated/test/interview/2868/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3909/expert.txt,0,0,24,4,14.29
gpt_generated/test/competition/3909/question.txt,0,0,26,2,7.14
gpt_generated/test/interview/2915/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2915/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2902/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2902/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2890/expert.txt,0,0,0,2,100.00
gpt_generated/test/interview/2890/question.txt,0,0,1,1,50.00
gpt_generated/test/interview/2807/expert.txt,0,0,3,0,0.00
gpt_generated/test/interview/2807/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3810/expert.txt,0,0,49,0,0.00
gpt_generated/test/competition/3810/question.txt,0,0,47,2,4.08
gpt_generated/test/interview/2906/expert.txt,0,0,1,1,50.00
gpt_generated/test/interview/2906/question.txt,0,0,0,2,100.00
gpt_generated/test/interview/2889/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2889/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3859/expert.txt,0,36,0,0,0.00
gpt_generated/test/competition/3859/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3857/expert.txt,0,14,22,0,0.00
gpt_generated/test/competition/3857/question.txt,0,0,29,7,19.44
gpt_generated/test/interview/2972/expert.txt,0,2,0,0,0.00
gpt_generated/test/interview/2972/question.txt,0,0,2,0,0.00
gpt_generated/test/interview/2833/expert.txt,0,0,2,1,33.33
gpt_generated/test/interview/2833/question.txt,0,0,2,1,33.33
gpt_generated/test/competition/3805/expert.txt,0,45,0,0,0.00
gpt_generated/test/competition/3805/question.txt,0,0,45,0,0.00
gpt_generated/test/competition/3816/expert.txt,0,0,43,0,0.00
gpt_generated/test/competition/3816/question.txt,0,0,43,0,0.00
gpt_generated/test/interview/2976/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2976/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3983/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3983/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/2968/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2968/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3950/expert.txt,0,23,0,0,0.00
gpt_generated/test/competition/3950/question.txt,0,1,14,8,34.78
gpt_generated/test/interview/2867/expert.txt,0,3,0,0,0.00
gpt_generated/test/interview/2867/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2818/expert.txt,0,0,2,1,33.33
gpt_generated/test/interview/2818/question.txt,0,0,3,0,0.00
gpt_generated/test/interview/2986/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2986/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3790/expert.txt,0,0,46,2,4.17
gpt_generated/test/competition/3790/question.txt,0,40,7,1,2.08
gpt_generated/test/competition/3872/expert.txt,0,0,11,23,67.65
gpt_generated/test/competition/3872/question.txt,0,0,11,23,67.65
gpt_generated/test/competition/3942/expert.txt,0,0,24,0,0.00
gpt_generated/test/competition/3942/question.txt,1,0,0,0,0.00
gpt_generated/test/interview/0470/expert.txt,0,0,47,1,2.08
gpt_generated/test/interview/0470/question.txt,0,0,47,1,2.08
gpt_generated/test/interview/1831/expert.txt,0,0,5,6,54.55
gpt_generated/test/interview/1831/question.txt,0,0,7,4,36.36
gpt_generated/test/competition/3808/expert.txt,0,0,16,29,64.44
gpt_generated/test/competition/3808/question.txt,0,0,6,39,86.67
gpt_generated/test/interview/2816/expert.txt,0,0,2,1,33.33
gpt_generated/test/interview/2816/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3840/expert.txt,0,0,36,4,10.00
gpt_generated/test/competition/3840/question.txt,0,0,36,4,10.00
gpt_generated/test/competition/3813/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3813/question.txt,0,44,0,0,0.00
gpt_generated/test/competition/3948/expert.txt,1,0,0,0,0.00
gpt_generated/test/competition/3948/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3865/expert.txt,0,0,37,2,5.13
gpt_generated/test/competition/3865/question.txt,0,0,12,27,69.23
gpt_generated/test/interview/2832/expert.txt,1,0,0,0,0.00
gpt_generated/test/interview/2832/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3763/expert.txt,0,0,43,12,21.82
gpt_generated/test/competition/3763/question.txt,0,0,43,12,21.82
gpt_generated/test/interview/2896/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2896/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3953/expert.txt,0,0,23,0,0.00
gpt_generated/test/competition/3953/question.txt,0,0,23,0,0.00
gpt_generated/test/competition/3596/expert.txt,0,0,2,0,0.00
gpt_generated/test/competition/3596/question.txt,1,0,0,0,0.00
gpt_generated/test/competition/3898/expert.txt,0,0,18,11,37.93
gpt_generated/test/competition/3898/question.txt,0,0,19,10,34.48
gpt_generated/test/interview/2987/expert.txt,0,0,2,0,0.00
gpt_generated/test/interview/2987/question.txt,0,0,2,0,0.00
gpt_generated/test/competition/3921/expert.txt,0,0,17,9,34.62
gpt_generated/test/competition/3921/question.txt,0,0,18,8,30.77
